key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
163,"表情：満足","facial/pose/satisfied","","facial/pose/satisfied","facial/pose/satisfied","facial/pose/satisfied","facial/pose/satisfied","",True,True,True,"表情","EmoteMode#0",False,False,False,False,20021,"/beam","ui/icon/064000/064124.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に満ち足りた表情をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は満ち足りた表情をした。",0
164,"気をつけ","emote/loop_emot12_loop","emote/loop_emot12_start","","","","","",False,False,False,"スペシャル","EmoteMode#29",False,True,False,False,11006,"/attention","ui/icon/064000/064346.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に気をつけの姿勢をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は気をつけの姿勢をした。",375
165,"休め","emote/loop_emot13_loop","emote/loop_emot13_start","","","","","",False,False,False,"スペシャル","EmoteMode#30",False,True,False,False,11007,"/atease","ui/icon/064000/064347.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に休めの姿勢をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は休めの姿勢をした。",376
166,"格闘訓練","emote/loop_emot14_loop","emote/loop_emot14_start","","","","","",False,False,False,"スペシャル","EmoteMode#31",False,True,False,False,11008,"/box","ui/icon/064000/064348.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に格闘訓練をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は格闘訓練をした。",68498
167,"おまじない","emote_sp/sp07_loop","emote_sp/sp07_start","","","","","",False,False,False,"スペシャル","EmoteMode#32",False,True,False,False,10020,"/ritualprayer","ui/icon/064000/064349.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>におまじないをしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はおまじないをした。",374
168,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,0,,,"","",0
169,"怯える","emote/loop_emot15_loop","emote/loop_emot15_start","","","","","",False,False,False,"スペシャル","EmoteMode#37",False,True,False,False,11011,"/tremble","ui/icon/064000/064358.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に怯えてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は怯えた。",386
170,"膝を突く","emote/loop_emot16_loop","emote/loop_emot16_start","","","","","",False,False,False,"スペシャル","EmoteMode#38",False,True,False,False,11012,"/winded","ui/icon/064000/064359.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に膝を突いてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は膝を突いた。",385
171,"仰天","emote/act_emot13","","","emote/u_act_emot13","emote/u_act_emot13","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,5019,"/aback","ui/icon/064000/064360.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に仰天してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は仰天した。",387
172,"挨拶する","emote/act_emot14","","emote/j_goodbye_st","emote/u_act_emot14","emote/u_act_emot14","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,5,"/greet","ui/icon/064000/064361.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に挨拶した。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は挨拶した。",68558
173,"ボックスステップ","emote/dance09_loop","emote/dance09_start","","","","","",False,False,False,"スペシャル","EmoteMode#39",False,True,False,False,10026,"/boxstep","ui/icon/064000/064362.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にボックスステップを踏んでみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はボックスステップを踏んだ。",260
174,"サイドステップ","emote/dance10_loop","emote/dance10_start","","","","","",False,False,False,"スペシャル","EmoteMode#40",False,True,False,False,10027,"/sidestep","ui/icon/064000/064363.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にサイドステップを踏んでみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はサイドステップを踏んだ。",261
175,"アルテマ","emote_sp/sp13","","","","","","",False,False,False,"スペシャル","EmoteMode#0",False,True,False,False,12004,"/ultima","ui/icon/064000/064364.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にアルテマの如き光を放ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はアルテマの如き光を放った。",262
176,"ヨルダンス","emote/dance08_loop","emote/dance08_start","","","","","",False,False,False,"スペシャル","EmoteMode#41",False,True,False,False,10025,"/yoldance","ui/icon/064000/064365.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にヨルダンスを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はヨルダンスを踊った。",269
177,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,0,,,"","",0
178,"水をかける","emote_sp/sp14","","","","emote_sp/sp14_swo","","",False,True,False,"全般","EmoteMode#0",False,True,False,False,5025,"/splash","ui/icon/064000/064366.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に水をかけた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は水をかけた。",270
179,"","emote_sp/sp14_no_target","","","","emote_sp/sp14_swo_no_target","","",False,True,False,"全般","EmoteMode#0",False,True,False,False,0,,"ui/icon/064000/064366.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に水をかけた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は水をかけた。",270
180,"暑がる","emote/loop_emot17_loop","emote/loop_emot17_start","","","","","",False,False,False,"スペシャル","EmoteMode#42",False,True,False,False,11009,"/sweat","ui/icon/064000/064367.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に暑がってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は暑がった。",263
181,"寒がる","emote/loop_emot18_loop","emote/loop_emot18_start","","","","","",False,False,False,"スペシャル","EmoteMode#43",False,True,False,False,11010,"/shiver","ui/icon/064000/064368.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に寒がってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は寒がった。",264
182,"説明","emote/act_emot15","","emote/add_act_emot12","emote/u_act_emot15","emote/u_act_emot15","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,6007,"/elucidate","ui/icon/064000/064369.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に説明してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は説明した。",265
183,"表情：空想","facial/pose/f_umm","","facial/pose/f_umm","facial/pose/f_umm","facial/pose/f_umm","facial/pose/f_umm","",True,True,True,"表情","EmoteMode#0",False,False,False,False,20026,"/ponder","ui/icon/064000/064129.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に空想するような表情をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は空想するような表情をした。",68612
184,"表情：ウィンク左","facial/pose/wink_l","","facial/pose/wink_l","facial/pose/wink_l","facial/pose/wink_l","facial/pose/wink_l","",True,True,True,"表情","EmoteMode#0",False,False,False,False,20005,"/leftwink","ui/icon/064000/064130.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にウィンクしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はウィンクした。",0
185,"ゲットファンタジー","emote/dance11_loop","emote/dance11_start","","","","","",False,False,False,"スペシャル","EmoteMode#44",False,True,False,False,10028,"/getfantasy","ui/icon/064000/064370.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にゲットファンタジーを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はゲットファンタジーを踊った。",393
186,"ポポトステップ","emote/dance12_loop","emote/dance12_start","","","","","",False,False,False,"スペシャル","EmoteMode#45",False,True,False,False,10029,"/popotostep","ui/icon/064000/064371.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にポポトステップを踏んでみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はポポトステップを踏んだ。",394
187,"鼻歌","emote/loop_emot19_loop","emote/loop_emot19_start","","","","","",False,False,False,"スペシャル","EmoteMode#46",False,True,False,False,10032,"/hum","ui/icon/064000/064372.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に鼻歌を歌ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は鼻歌を歌った。",68688
188,"確認","emote/loop_emot20_loop","emote/loop_emot20_start","","","","","",False,False,False,"スペシャル","EmoteMode#47",False,True,False,False,11013,"/confirm","ui/icon/064000/064373.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に確認してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は確認した。",395
189,"企みを話す","emote/loop_emot21_loop","emote/loop_emot21_start","","","","","",False,False,False,"スペシャル","EmoteMode#48",False,True,False,False,11014,"/scheme","ui/icon/064000/064374.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に企みを話した。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は企みを話した。",396
190,"表情：忍耐","facial/pose/clench","","facial/pose/clench","facial/pose/clench","facial/pose/clench","facial/pose/clench","",True,True,True,"表情","EmoteMode#0",False,False,False,False,20027,"/endure","ui/icon/064000/064131.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に忍耐するような表情をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は忍耐するような表情をした。",68684
191,"トームストーン","emote_sp/sp16","","","emote_sp/u_sp16","emote_sp/u_sp16","","",True,False,True,"全般","EmoteMode#0",False,True,False,False,6009,"/tomestone","ui/icon/064000/064375.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にトームストーンを愛でてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はトームストーンを愛でた。",406
192,"ヒールトー","emote/dance13_loop","emote/dance13_start","","","","","",False,False,False,"スペシャル","EmoteMode#49",False,True,False,False,10030,"/heeltoe","ui/icon/064000/064376.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にヒールトーを踏んでみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はヒールトーを踏んだ。",232
193,"グゥーブー・ドゥ","emote/dance14_loop","emote/dance14_start","","","","","",False,False,False,"スペシャル","EmoteMode#50",False,True,False,False,10031,"/goobbuedo","ui/icon/064000/064377.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にグゥーブー・ドゥを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はグゥーブー・ドゥを踊った。",233
194,"心づけ","emote_sp/sp15","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,3005,"/gratuity","ui/icon/064000/064378.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に心づけをばらまいた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は心づけをばらまいた。",68700
195,"ガッツポーズ","emote/act_emot17","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,3006,"/fistpump","ui/icon/064000/064379.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にガッツポーズをしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はガッツポーズをした。",234
196,"注意する","emote/loop_emot22_loop","emote/loop_emot22_start","","","","","",False,False,False,"スペシャル","EmoteMode#51",False,True,False,False,11015,"/reprimand","ui/icon/064000/064380.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に注意をした。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は注意をした。",235
197,"サボテンダーポーズ","emote/act_emot18","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,3007,"/sabotender","ui/icon/064000/064381.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にサボテンダーポーズを決めてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はサボテンダーポーズを決めた。",236
198,"事件屋のマンボ","emote/dance15_loop","emote/dance15_start","","","","","",False,False,False,"スペシャル","EmoteMode#52",False,True,False,False,10033,"/mandervillemambo","ui/icon/064000/064382.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に事件屋のマンボを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は事件屋のマンボを踊った。",68704
199,"ラリホー","emote/act_emot19","","","emote/u_act_emot19","emote/u_act_emot19","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,13,"/laliho","ui/icon/064000/064383.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にラリホーをしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はラリホーをした。",69095
200,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,0,,,"","",0
201,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,0,,,"","",0
202,"乾杯する","emote_sp/sp19","","","emote_sp/u_sp19","emote_sp/u_sp19","","",False,False,True,"全般","EmoteMode#0",False,True,False,False,3008,"/toast","ui/icon/064000/064386.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に乾杯してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は乾杯した。",76
203,"斜め立ち","emote/loop_emot23_loop","emote/loop_emot23_start","","","","","",False,False,False,"スペシャル","EmoteMode#55",False,True,False,False,11502,"/lean","ui/icon/064000/064388.tex","","",77
204,"頭痛","emote/act_emot20","","","emote/u_act_emot20","emote/u_act_emot20","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,5020,"/headache","ui/icon/064000/064387.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に頭痛に苦しんでみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は頭痛に苦しんだ。",78
205,"フィンガースナップ","emote_sp/sp21","","","emote_sp/u_sp21","emote_sp/u_sp21","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,3009,"/snap","ui/icon/064000/064389.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に指を鳴らしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は指を鳴らした。",68
206,"パンを食べる","emote_sp/sp22","","","emote_sp/u_sp22","emote_sp/u_sp22","","",True,False,True,"全般","EmoteMode#0",False,True,False,False,6011,"/breakfast","ui/icon/064000/064390.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にパンを食べてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はパンを食べた。",69
207,"本を読む","emote_sp/sp23","","","emote_sp/s_sp23","emote_sp/u_sp23","","",True,False,True,"全般","EmoteMode#0",False,True,False,False,6012,"/read","ui/icon/064000/064391.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に本を読んでみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は本を読んだ。",70
208,"主張する","emote/act_emot21","","emote/add_act_emot21","emote/u_act_emot21","emote/u_act_emot21","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,6010,"/insist","ui/icon/064000/064393.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に主張してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は主張した。",71
209,"疑問を抱く","emote_sp/sp20","","emote_sp/add_sp20","emote_sp/u_sp20","emote_sp/u_sp20","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,6013,"/consider","ui/icon/064000/064392.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に疑問を抱いてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は疑問を抱いた。",279
210,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,0,,,"","",0
211,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,0,,,"","",0
212,"フレイムダンス","emote/dance17_loop","emote/dance17_start","","","","","",False,False,False,"スペシャル","EmoteMode#57",False,True,False,False,10035,"/flamedance","ui/icon/064000/064396.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にフレイムダンスを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はフレイムダンスを踊った。",273
213,"ハイタッチ","emote/act_emot22","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,6014,"/highfive","ui/icon/064000/064397.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>とハイタッチした。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はハイタッチの素振りをした。",275
214,"警備する","emote/loop_emot25_loop","emote/loop_emot25_start","","","","","",False,False,False,"スペシャル","EmoteMode#58",False,True,False,False,11503,"/guard","ui/icon/064000/064398.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に警備してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は警備した。",276
215,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,0,,,"","",0
216,"ビーステップ","emote/dance16_loop","emote/dance16_start","","","","","",False,False,False,"スペシャル","EmoteMode#60",False,True,False,False,10036,"/beesknees","ui/icon/064000/064400.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にビーステップを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はビーステップを踊った。",278
